time;MSL_filtered_GIA_TPA_corrected_adjusted;
2015-09-09;8.171366;
2015-09-10;8.17236;
2015-09-11;8.1726465;
2015-09-12;8.172232;
2015-09-13;8.171127;
2015-09-14;8.169344;
2015-09-15;8.166894;
2015-09-16;8.163787;
2015-09-17;8.160038;
2015-09-18;8.15566;
2015-09-19;8.150666;
2015-09-20;8.145073;
2015-09-21;8.138896;
2015-09-22;8.1321535;
2015-09-23;8.124863;
2015-09-24;8.1170435;
2015-09-25;8.108716;
2015-09-26;8.099902;
2015-09-27;8.090624;
2015-09-28;8.080905;
2015-09-29;8.07077;
2015-09-30;8.060245;
2015-10-01;8.049355;
2015-10-02;8.038128;
2015-10-03;8.026592;
2015-10-04;8.014775;
2015-10-05;8.002707;
2015-10-06;7.990414;
2015-10-07;7.9779277;
2015-10-08;7.9652767;
2015-10-09;7.9524894;
2015-10-10;7.9395947;
2015-10-11;7.9266205;
2015-10-12;7.9135947;
2015-10-13;7.9005437;
2015-10-14;7.887494;
2015-10-15;7.874471;
2015-10-16;7.8615;
2015-10-17;7.8486037;
2015-10-18;7.835807;
2015-10-19;7.823132;
2015-10-20;7.8106017;
2015-10-21;7.7982388;
2015-10-22;7.786064;
2015-10-23;7.7741;
2015-10-24;7.7623672;
2015-10-25;7.750889;
2015-10-26;7.739685;
2015-10-27;7.728778;
2015-10-28;7.7181892;
2015-10-29;7.707941;
2015-10-30;7.698055;
2015-10-31;7.688553;
2015-11-01;7.6794567;
2015-11-02;7.670789;
2015-11-03;7.6625695;
2015-11-04;7.654821;
2015-11-05;7.647564;
2015-11-06;7.640818;
2015-11-07;7.6346035;
2015-11-08;7.6289387;
2015-11-09;7.6238403;
2015-11-10;7.619326;
2015-11-11;7.615411;
2015-11-12;7.612109;
2015-11-13;7.6094337;
2015-11-14;7.607396;
2015-11-15;7.6060076;
2015-11-16;7.605277;
2015-11-17;7.6052127;
2015-11-18;7.60582;
2015-11-19;7.607106;
2015-11-20;7.6090746;
2015-11-21;7.611728;
2015-11-22;7.6150694;
2015-11-23;7.619099;
2015-11-24;7.623819;
2015-11-25;7.629226;
2015-11-26;7.635321;
2015-11-27;7.642101;
2015-11-28;7.649562;
2015-11-29;7.6577005;
2015-11-30;7.666512;
2015-12-01;7.675991;
2015-12-02;7.6861305;
2015-12-03;7.6969233;
2015-12-04;7.708361;
2015-12-05;7.7204356;
2015-12-06;7.733136;
2015-12-07;7.7464533;
2015-12-08;7.760375;
2015-12-09;7.7748904;
2015-12-10;7.789987;
2015-12-11;7.805652;
2015-12-12;7.821872;
2015-12-13;7.838634;
2015-12-14;7.855922;
2015-12-15;7.873723;
2015-12-16;7.89202;
2015-12-17;7.9107985;
2015-12-18;7.930042;
2015-12-19;7.9497323;
2015-12-20;7.969853;
2015-12-21;7.990386;
2015-12-22;8.0113125;
2015-12-23;8.032615;
2015-12-24;8.054272;
2015-12-25;8.076264;
2015-12-26;8.098573;
2015-12-27;8.121176;
2015-12-28;8.144052;
2015-12-29;8.167178;
2015-12-30;8.190534;
2015-12-31;8.214096;
2016-01-01;8.237842;
2016-01-02;8.261747;
2016-01-03;8.2857895;
2016-01-04;8.309944;
2016-01-05;8.334189;
2016-01-06;8.358501;
2016-01-07;8.382855;
2016-01-08;8.407229;
2016-01-09;8.431601;
2016-01-10;8.455945;
2016-01-11;8.480242;
2016-01-12;8.504468;
2016-01-13;8.528603;
2016-01-14;8.552625;
2016-01-15;8.576513;
2016-01-16;8.600248;
2016-01-17;8.623811;
2016-01-18;8.647182;
2016-01-19;8.670344;
2016-01-20;8.693278;
2016-01-21;8.715967;
2016-01-22;8.738395;
2016-01-23;8.760545;
2016-01-24;8.782401;
2016-01-25;8.803947;
2016-01-26;8.82517;
2016-01-27;8.846052;
2016-01-28;8.866581;
2016-01-29;8.886741;
2016-01-30;8.906518;
2016-01-31;8.9258995;
2016-02-01;8.944871;
2016-02-02;8.96342;
2016-02-03;8.981534;
2016-02-04;8.999201;
2016-02-05;9.016408;
2016-02-06;9.033144;
2016-02-07;9.049399;
2016-02-08;9.065164;
2016-02-09;9.080426;
2016-02-10;9.095178;
2016-02-11;9.109411;
2016-02-12;9.123117;
2016-02-13;9.1362915;
2016-02-14;9.148927;
2016-02-15;9.161016;
2016-02-16;9.172559;
2016-02-17;9.183548;
2016-02-18;9.193982;
2016-02-19;9.203858;
2016-02-20;9.213176;
2016-02-21;9.221933;
2016-02-22;9.230132;
2016-02-23;9.23777;
2016-02-24;9.24485;
2016-02-25;9.251373;
2016-02-26;9.25734;
2016-02-27;9.262756;
2016-02-28;9.267621;
2016-02-29;9.27194;
2016-03-01;9.275717;
2016-03-02;9.2789545;
2016-03-03;9.281658;
2016-03-04;9.283832;
2016-03-05;9.285481;
2016-03-06;9.286612;
2016-03-07;9.287228;
2016-03-08;9.287336;
2016-03-09;9.286943;
2016-03-10;9.2860565;
2016-03-11;9.284682;
2016-03-12;9.282827;
2016-03-13;9.280501;
2016-03-14;9.277711;
2016-03-15;9.274465;
2016-03-16;9.270772;
2016-03-17;9.266643;
2016-03-18;9.262087;
2016-03-19;9.257113;
2016-03-20;9.251733;
2016-03-21;9.245956;
2016-03-22;9.239795;
2016-03-23;9.23326;
2016-03-24;9.226365;
2016-03-25;9.21912;
2016-03-26;9.211539;
2016-03-27;9.203634;
2016-03-28;9.195419;
2016-03-29;9.186908;
2016-03-30;9.178112;
2016-03-31;9.169046;
2016-04-01;9.159724;
2016-04-02;9.150158;
2016-04-03;9.140363;
2016-04-04;9.13035;
2016-04-05;9.120135;
2016-04-06;9.10973;
2016-04-07;9.099147;
2016-04-08;9.088402;
2016-04-09;9.077506;
2016-04-10;9.066473;
2016-04-11;9.055316;
2016-04-12;9.044047;
2016-04-13;9.0326805;
2016-04-14;9.021229;
2016-04-15;9.009704;
2016-04-16;8.998117;
2016-04-17;8.986484;
2016-04-18;8.9748125;
2016-04-19;8.963117;
2016-04-20;8.9514065;
2016-04-21;8.939694;
2016-04-22;8.92799;
2016-04-23;8.916304;
2016-04-24;8.904645;
2016-04-25;8.8930235;
2016-04-26;8.881449;
2016-04-27;8.869927;
2016-04-28;8.858468;
2016-04-29;8.847078;
2016-04-30;8.835764;
2016-05-01;8.824531;
2016-05-02;8.813383;
2016-05-03;8.802327;
2016-05-04;8.791365;
2016-05-05;8.7805;
2016-05-06;8.769735;
2016-05-07;8.759069;
2016-05-08;8.748506;
2016-05-09;8.738041;
2016-05-10;8.727675;
2016-05-11;8.717407;
2016-05-12;8.707232;
2016-05-13;8.697149;
2016-05-14;8.687155;
2016-05-15;8.677243;
2016-05-16;8.667412;
2016-05-17;8.657657;
2016-05-18;8.647973;
2016-05-19;8.638358;
2016-05-20;8.628807;
2016-05-21;8.619317;
2016-05-22;8.609884;
2016-05-23;8.600507;
2016-05-24;8.59118;
2016-05-25;8.581903;
2016-05-26;8.572673;
2016-05-27;8.563487;
2016-05-28;8.554344;
2016-05-29;8.545242;
2016-05-30;8.536179;
2016-05-31;8.527152;
2016-06-01;8.51816;
2016-06-02;8.509201;
2016-06-03;8.500275;
2016-06-04;8.491377;
2016-06-05;8.482509;
2016-06-06;8.473667;
2016-06-07;8.464851;
2016-06-08;8.456062;
2016-06-09;8.447298;
2016-06-10;8.4385605;
2016-06-11;8.429849;
2016-06-12;8.421165;
2016-06-13;8.412511;
2016-06-14;8.403889;
2016-06-15;8.395301;
2016-06-16;8.38675;
2016-06-17;8.378241;
2016-06-18;8.369777;
2016-06-19;8.361362;
2016-06-20;8.353003;
2016-06-21;8.344702;
2016-06-22;8.336466;
2016-06-23;8.328299;
2016-06-24;8.320208;
2016-06-25;8.312196;
2016-06-26;8.304271;
2016-06-27;8.296436;
2016-06-28;8.288698;
2016-06-29;8.281063;
2016-06-30;8.273535;
2016-07-01;8.266119;
2016-07-02;8.2588215;
2016-07-03;8.251647;
2016-07-04;8.2446;
2016-07-05;8.237686;
2016-07-06;8.230912;
2016-07-07;8.22428;
2016-07-08;8.217798;
2016-07-09;8.211471;
2016-07-10;8.205303;
2016-07-11;8.1993;
2016-07-12;8.193467;
2016-07-13;8.187809;
2016-07-14;8.18233;
2016-07-15;8.177037;
2016-07-16;8.171932;
2016-07-17;8.16702;
2016-07-18;8.162303;
2016-07-19;8.157785;
2016-07-20;8.153469;
2016-07-21;8.149355;
2016-07-22;8.145446;
2016-07-23;8.141742;
2016-07-24;8.138242;
2016-07-25;8.134945;
2016-07-26;8.13185;
2016-07-27;8.128954;
2016-07-28;8.126253;
2016-07-29;8.123742;
2016-07-30;8.121417;
2016-07-31;8.11927;
2016-08-01;8.117295;
2016-08-02;8.115484;
2016-08-03;8.113827;
2016-08-04;8.112314;
2016-08-05;8.110935;
2016-08-06;8.109679;
2016-08-07;8.108534;
2016-08-08;8.107487;
2016-08-09;8.106524;
2016-08-10;8.105633;
2016-08-11;8.104797;
2016-08-12;8.104003;
2016-08-13;8.103235;
2016-08-14;8.102479;
2016-08-15;8.101717;
2016-08-16;8.100934;
2016-08-17;8.100114;
2016-08-18;8.09924;
2016-08-19;8.098295;
2016-08-20;8.097262;
2016-08-21;8.096125;
2016-08-22;8.094864;
2016-08-23;8.093462;
2016-08-24;8.091903;
2016-08-25;8.090165;
2016-08-26;8.088233;
2016-08-27;8.086085;
2016-08-28;8.083704;
2016-08-29;8.081069;
2016-08-30;8.078161;
2016-08-31;8.07496;
2016-09-01;8.0714445;
2016-09-02;8.0675955;
2016-09-03;8.063391;
2016-09-04;8.05881;
2016-09-05;8.053832;
2016-09-06;8.048436;
2016-09-07;8.0426;
2016-09-08;8.036304;
2016-09-09;8.029527;
2016-09-10;8.022247;
2016-09-11;8.014446;
2016-09-12;8.006103;
2016-09-13;7.997198;
2016-09-14;7.9877124;
2016-09-15;7.9776278;
2016-09-16;7.9669266;
2016-09-17;7.955591;
2016-09-18;7.9436054;
2016-09-19;7.9309535;
2016-09-20;7.9176207;
2016-09-21;7.9035926;
2016-09-22;7.888856;
2016-09-23;7.873398;
2016-09-24;7.857207;
2016-09-25;7.840271;
2016-09-26;7.822581;
2016-09-27;7.804126;
2016-09-28;7.7848983;
2016-09-29;7.7648892;
2016-09-30;7.7440925;
2016-10-01;7.7225003;
2016-10-02;7.7001085;
2016-10-03;7.676912;
2016-10-04;7.652907;
2016-10-05;7.628091;
2016-10-06;7.602463;
2016-10-07;7.576022;
2016-10-08;7.54877;
2016-10-09;7.5207086;
2016-10-10;7.4918413;
2016-10-11;7.4621725;
2016-10-12;7.4317083;
2016-10-13;7.4004555;
2016-10-14;7.368423;
2016-10-15;7.3356194;
2016-10-16;7.3020563;
2016-10-17;7.2677455;
2016-10-18;7.2327;
2016-10-19;7.196933;
2016-10-20;7.1604605;
2016-10-21;7.123298;
2016-10-22;7.0854626;
2016-10-23;7.046972;
2016-10-24;7.0078444;
2016-10-25;6.9681005;
2016-10-26;6.9277596;
2016-10-27;6.886843;
2016-10-28;6.845373;
2016-10-29;6.803372;
2016-10-30;6.760863;
2016-10-31;6.7178698;
2016-11-01;6.674418;
2016-11-02;6.630532;
2016-11-03;6.5862374;
2016-11-04;6.541562;
2016-11-05;6.496532;
2016-11-06;6.451175;
2016-11-07;6.4055195;
2016-11-08;6.3595934;
2016-11-09;6.3134255;
2016-11-10;6.2670465;
2016-11-11;6.220485;
2016-11-12;6.1737723;
2016-11-13;6.1269383;
2016-11-14;6.0800147;
2016-11-15;6.033032;
2016-11-16;5.9860225;
2016-11-17;5.9390182;
2016-11-18;5.892051;
2016-11-19;5.845155;
2016-11-20;5.7983613;
2016-11-21;5.7517033;
2016-11-22;5.705215;
2016-11-23;5.6589284;
2016-11-24;5.612877;
2016-11-25;5.5670943;
2016-11-26;5.5216126;
2016-11-27;5.4764657;
2016-11-28;5.4316864;
2016-11-29;5.3873076;
2016-11-30;5.3433614;
2016-12-01;5.2998805;
2016-12-02;5.256897;
2016-12-03;5.214443;
2016-12-04;5.1725507;
2016-12-05;5.1312504;
2016-12-06;5.0905733;
2016-12-07;5.05055;
2016-12-08;5.0112104;
2016-12-09;4.9725842;
2016-12-10;4.9347;
2016-12-11;4.897587;
2016-12-12;4.861272;
2016-12-13;4.825783;
2016-12-14;4.7911463;
2016-12-15;4.7573886;
2016-12-16;4.724534;
2016-12-17;4.6926084;
2016-12-18;4.661635;
2016-12-19;4.631636;
2016-12-20;4.602635;
2016-12-21;4.5746517;
2016-12-22;4.547707;
2016-12-23;4.52182;
2016-12-24;4.497009;
2016-12-25;4.4732904;
2016-12-26;4.4506817;
2016-12-27;4.4291973;
2016-12-28;4.408851;
2016-12-29;4.389656;
2016-12-30;4.371624;
2016-12-31;4.3547654;
2017-01-01;4.3390894;
2017-01-02;4.324605;
2017-01-03;4.3113184;
2017-01-04;4.2992353;
2017-01-05;4.2883615;
2017-01-06;4.2787;
2017-01-07;4.2702527;
2017-01-08;4.2630215;
2017-01-09;4.257006;
2017-01-10;4.252206;
2017-01-11;4.248619;
2017-01-12;4.246242;
2017-01-13;4.2450714;
2017-01-14;4.2451015;
2017-01-15;4.2463264;
2017-01-16;4.2487383;
2017-01-17;4.25233;
2017-01-18;4.2570915;
2017-01-19;4.263013;
2017-01-20;4.2700834;
2017-01-21;4.278291;
2017-01-22;4.287624;
2017-01-23;4.298068;
2017-01-24;4.3096094;
2017-01-25;4.3222337;
2017-01-26;4.335925;
2017-01-27;4.350669;
2017-01-28;4.366448;
2017-01-29;4.3832455;
2017-01-30;4.401045;
2017-01-31;4.4198275;
2017-02-01;4.4395757;
2017-02-02;4.46027;
2017-02-03;4.481891;
2017-02-04;4.50442;
2017-02-05;4.527835;
2017-02-06;4.5521154;
2017-02-07;4.577241;
2017-02-08;4.603189;
2017-02-09;4.6299376;
2017-02-10;4.6574645;
2017-02-11;4.6857457;
2017-02-12;4.714759;
2017-02-13;4.744479;
2017-02-14;4.774884;
2017-02-15;4.8059487;
2017-02-16;4.837649;
2017-02-17;4.869961;
2017-02-18;4.9028606;
2017-02-19;4.9363236;
2017-02-20;4.970326;
2017-02-21;5.0048447;
2017-02-22;5.0398555;
2017-02-23;5.0753355;
2017-02-24;5.111262;
2017-02-25;5.147612;
2017-02-26;5.184364;
2017-02-27;5.2214956;
2017-02-28;5.258985;
2017-03-01;5.2968116;
2017-03-02;5.3349547;
2017-03-03;5.3733945;
2017-03-04;5.4121113;
2017-03-05;5.4510856;
2017-03-06;5.4902987;
2017-03-07;5.5297337;
2017-03-08;5.5693717;
2017-03-09;5.6091957;
2017-03-10;5.6491895;
2017-03-11;5.689337;
2017-03-12;5.7296214;
2017-03-13;5.7700286;
2017-03-14;5.810543;
2017-03-15;5.85115;
2017-03-16;5.8918357;
2017-03-17;5.9325867;
2017-03-18;5.973389;
2017-03-19;6.0142307;
2017-03-20;6.055099;
2017-03-21;6.095982;
2017-03-22;6.1368685;
2017-03-23;6.1777477;
2017-03-24;6.218608;
2017-03-25;6.2594395;
2017-03-26;6.300233;
2017-03-27;6.3409777;
2017-03-28;6.381665;
2017-03-29;6.422287;
2017-03-30;6.4628344;
2017-03-31;6.503299;
2017-04-01;6.543675;
2017-04-02;6.5839534;
2017-04-03;6.624129;
2017-04-04;6.664195;
2017-04-05;6.704146;
2017-04-06;6.743976;
2017-04-07;6.7836814;
2017-04-08;6.823257;
2017-04-09;6.8626986;
2017-04-10;6.9020023;
2017-04-11;6.941166;
2017-04-12;6.980186;
2017-04-13;7.019061;
2017-04-14;7.057789;
2017-04-15;7.0963693;
2017-04-16;7.1348004;
2017-04-17;7.173082;
2017-04-18;7.211214;
2017-04-19;7.249197;
2017-04-20;7.28703;
2017-04-21;7.3247147;
2017-04-22;7.362251;
2017-04-23;7.399639;
2017-04-24;7.4368796;
2017-04-25;7.4739738;
2017-04-26;7.510922;
2017-04-27;7.547724;
2017-04-28;7.5843806;
2017-04-29;7.6208925;
2017-04-30;7.6572595;
2017-05-01;7.693482;
2017-05-02;7.72956;
2017-05-03;7.765493;
2017-05-04;7.801282;
2017-05-05;7.8369265;
2017-05-06;7.8724265;
2017-05-07;7.9077826;
2017-05-08;7.942995;
2017-05-09;7.978063;
2017-05-10;8.012987;
2017-05-11;8.047767;
2017-05-12;8.082402;
2017-05-13;8.116892;
2017-05-14;8.151236;
2017-05-15;8.1854315;
2017-05-16;8.219478;
2017-05-17;8.253371;
2017-05-18;8.28711;
2017-05-19;8.32069;
2017-05-20;8.354106;
2017-05-21;8.387352;
2017-05-22;8.4204235;
2017-05-23;8.453314;
2017-05-24;8.486013;
2017-05-25;8.518516;
2017-05-26;8.550811;
2017-05-27;8.5828905;
2017-05-28;8.614744;
2017-05-29;8.646361;
2017-05-30;8.6777315;
2017-05-31;8.708843;
2017-06-01;8.739685;
2017-06-02;8.770244;
2017-06-03;8.8005085;
2017-06-04;8.830464;
2017-06-05;8.8601;
2017-06-06;8.8894;
2017-06-07;8.918349;
2017-06-08;8.946935;
2017-06-09;8.975141;
2017-06-10;9.002951;
2017-06-11;9.030348;
2017-06-12;9.057317;
2017-06-13;9.083839;
2017-06-14;9.109899;
2017-06-15;9.135477;
2017-06-16;9.160557;
2017-06-17;9.18512;
2017-06-18;9.209147;
2017-06-19;9.232624;
2017-06-20;9.25553;
2017-06-21;9.27785;
2017-06-22;9.299565;
2017-06-23;9.32066;
2017-06-24;9.341118;
2017-06-25;9.360922;
2017-06-26;9.380057;
2017-06-27;9.39851;
2017-06-28;9.416263;
2017-06-29;9.433302;
2017-06-30;9.449614;
2017-07-01;9.465183;
2017-07-02;9.479999;
2017-07-03;9.494045;
2017-07-04;9.507311;
2017-07-05;9.519783;
2017-07-06;9.53145;
2017-07-07;9.542301;
2017-07-08;9.552325;
2017-07-09;9.561513;
2017-07-10;9.569854;
2017-07-11;9.577339;
2017-07-12;9.583962;
2017-07-13;9.589714;
2017-07-14;9.59459;
2017-07-15;9.598582;
2017-07-16;9.6016865;
2017-07-17;9.603898;
2017-07-18;9.605214;
2017-07-19;9.605631;
2017-07-20;9.605146;
2017-07-21;9.603758;
2017-07-22;9.601465;
2017-07-23;9.598268;
2017-07-24;9.594165;
2017-07-25;9.589158;
2017-07-26;9.583249;
2017-07-27;9.57644;
2017-07-28;9.568734;
2017-07-29;9.560136;
2017-07-30;9.550651;
2017-07-31;9.540284;
2017-08-01;9.529044;
2017-08-02;9.516937;
2017-08-03;9.503975;
2017-08-04;9.490167;
2017-08-05;9.475523;
2017-08-06;9.460056;
2017-08-07;9.443779;
2017-08-08;9.426705;
2017-08-09;9.40885;
2017-08-10;9.390226;
2017-08-11;9.3708515;
2017-08-12;9.350741;
2017-08-13;9.329911;
2017-08-14;9.308378;
2017-08-15;9.2861595;
2017-08-16;9.26327;
2017-08-17;9.239729;
2017-08-18;9.215549;
2017-08-19;9.19075;
2017-08-20;9.165345;
2017-08-21;9.13935;
2017-08-22;9.112782;
2017-08-23;9.085652;
2017-08-24;9.057978;
2017-08-25;9.029773;
2017-08-26;9.001051;
2017-08-27;8.971825;
2017-08-28;8.942108;
2017-08-29;8.911913;
2017-08-30;8.881252;
2017-08-31;8.850139;
2017-09-01;8.818582;
2017-09-02;8.786594;
2017-09-03;8.754187;
2017-09-04;8.721369;
2017-09-05;8.688151;
2017-09-06;8.654545;
2017-09-07;8.620557;
2017-09-08;8.586199;
2017-09-09;8.551478;
2017-09-10;8.516405;
2017-09-11;8.480987;
2017-09-12;8.445232;
2017-09-13;8.409151;
2017-09-14;8.37275;
2017-09-15;8.336039;
2017-09-16;8.299025;
2017-09-17;8.261717;
2017-09-18;8.224124;
2017-09-19;8.1862545;
2017-09-20;8.148118;
2017-09-21;8.109723;
2017-09-22;8.07108;
2017-09-23;8.0322;
2017-09-24;7.993093;
2017-09-25;7.9537697;
2017-09-26;7.914242;
2017-09-27;7.8745217;
2017-09-28;7.834622;
2017-09-29;7.7945557;
2017-09-30;7.754337;
2017-10-01;7.7139797;
2017-10-02;7.6734996;
2017-10-03;7.6329126;
2017-10-04;7.5922346;
2017-10-05;7.5514836;
2017-10-06;7.510677;
2017-10-07;7.4698343;
2017-10-08;7.428974;
2017-10-09;7.388118;
2017-10-10;7.3472867;
2017-10-11;7.306503;
2017-10-12;7.26579;
2017-10-13;7.225172;
2017-10-14;7.1846743;
2017-10-15;7.1443233;
2017-10-16;7.104146;
2017-10-17;7.064172;
2017-10-18;7.024429;
2017-10-19;6.984948;
2017-10-20;6.945761;
2017-10-21;6.9069;
2017-10-22;6.868398;
2017-10-23;6.8302903;
2017-10-24;6.7926106;
2017-10-25;6.755395;
2017-10-26;6.718681;
2017-10-27;6.682504;
2017-10-28;6.646904;
2017-10-29;6.611918;
2017-10-30;6.5775847;
2017-10-31;6.5439444;
2017-11-01;6.511036;
2017-11-02;6.478899;
2017-11-03;6.4475746;
2017-11-04;6.417102;
2017-11-05;6.3875217;
2017-11-06;6.358875;
2017-11-07;6.3312016;
2017-11-08;6.304542;
2017-11-09;6.278937;
2017-11-10;6.2544265;
2017-11-11;6.2310514;
2017-11-12;6.208851;
2017-11-13;6.187865;
2017-11-14;6.168132;
2017-11-15;6.149691;
2017-11-16;6.1325803;
2017-11-17;6.1168375;
2017-11-18;6.1024985;
2017-11-19;6.0896;
2017-11-20;6.0781765;
2017-11-21;6.0682626;
2017-11-22;6.0598907;
2017-11-23;6.0530934;
2017-11-24;6.047901;
2017-11-25;6.0443435;
2017-11-26;6.0424485;
2017-11-27;6.042244;
2017-11-28;6.0437546;
2017-11-29;6.047005;
2017-11-30;6.0520186;
2017-12-01;6.058816;
2017-12-02;6.067417;
2017-12-03;6.077841;
2017-12-04;6.090104;
2017-12-05;6.1042223;
2017-12-06;6.120209;
2017-12-07;6.1380777;
2017-12-08;6.1578383;
2017-12-09;6.1795;
2017-12-10;6.203071;
2017-12-11;6.228556;
2017-12-12;6.2559605;
2017-12-13;6.2852855;
2017-12-14;6.3165326;
2017-12-15;6.3497;
2017-12-16;6.384785;
2017-12-17;6.421784;
2017-12-18;6.460689;
2017-12-19;6.5014935;
2017-12-20;6.5441866;
2017-12-21;6.5887575;
2017-12-22;6.635193;
2017-12-23;6.6834774;
2017-12-24;6.733595;
2017-12-25;6.7855268;
2017-12-26;6.8392525;
2017-12-27;6.89475;
2017-12-28;6.951996;
2017-12-29;7.0109644;
2017-12-30;7.071627;
2017-12-31;7.1339555;
2018-01-01;7.197917;
2018-01-02;7.2634783;
2018-01-03;7.330604;
2018-01-04;7.399256;
2018-01-05;7.4693956;
2018-01-06;7.54098;
2018-01-07;7.6139655;
2018-01-08;7.6883063;
2018-01-09;7.7639546;
2018-01-10;7.840861;
2018-01-11;7.9189725;
2018-01-12;7.9982367;
2018-01-13;8.078598;
2018-01-14;8.159999;
2018-01-15;8.242382;
2018-01-16;8.3256855;
2018-01-17;8.409849;
2018-01-18;8.494809;
2018-01-19;8.580502;
2018-01-20;8.6668625;
2018-01-21;8.753825;
2018-01-22;8.841323;
2018-01-23;8.929287;
2018-01-24;9.017649;
2018-01-25;9.10634;
2018-01-26;9.195291;
2018-01-27;9.2844305;
2018-01-28;9.373688;
2018-01-29;9.462992;
2018-01-30;9.552272;
2018-01-31;9.641455;
2018-02-01;9.730471;
2018-02-02;9.819245;
2018-02-03;9.907707;
2018-02-04;9.995784;
2018-02-05;10.083404;
2018-02-06;10.170495;
2018-02-07;10.256985;
2018-02-08;10.342801;
2018-02-09;10.427874;
2018-02-10;10.512132;
2018-02-11;10.595505;
2018-02-12;10.677923;
2018-02-13;10.759318;
2018-02-14;10.839622;
2018-02-15;10.918767;
2018-02-16;10.996687;
2018-02-17;11.0733185;
2018-02-18;11.148596;
2018-02-19;11.222457;
2018-02-20;11.29484;
2018-02-21;11.365686;
2018-02-22;11.434937;
2018-02-23;11.502535;
2018-02-24;11.568425;
2018-02-25;11.632554;
2018-02-26;11.694873;
2018-02-27;11.75533;
2018-02-28;11.813879;
2018-03-01;11.870476;
2018-03-02;11.925077;
2018-03-03;11.977643;
2018-03-04;12.028135;
2018-03-05;12.076518;
2018-03-06;12.122757;
2018-03-07;12.166823;
2018-03-08;12.208688;
2018-03-09;12.248323;
2018-03-10;12.285708;
2018-03-11;12.320822;
2018-03-12;12.353644;
2018-03-13;12.384163;
2018-03-14;12.412362;
2018-03-15;12.438233;
2018-03-16;12.461769;
2018-03-17;12.482963;
2018-03-18;12.501814;
2018-03-19;12.51832;
2018-03-20;12.532486;
2018-03-21;12.544314;
2018-03-22;12.553814;
2018-03-23;12.560993;
2018-03-24;12.5658655;
2018-03-25;12.568444;
2018-03-26;12.568747;
2018-03-27;12.5667925;
2018-03-28;12.562603;
2018-03-29;12.556203;
2018-03-30;12.547617;
2018-03-31;12.536875;
2018-04-01;12.524007;
2018-04-02;12.509045;
2018-04-03;12.492024;
2018-04-04;12.472983;
2018-04-05;12.451961;
2018-04-06;12.428997;
2018-04-07;12.404137;
2018-04-08;12.377425;
2018-04-09;12.348909;
2018-04-10;12.31864;
2018-04-11;12.286668;
2018-04-12;12.253046;
2018-04-13;12.21783;
2018-04-14;12.181074;
2018-04-15;12.142839;
2018-04-16;12.103183;
2018-04-17;12.062166;
2018-04-18;12.019852;
2018-04-19;11.976303;
2018-04-20;11.931583;
2018-04-21;11.885757;
2018-04-22;11.838893;
2018-04-23;11.791055;
2018-04-24;11.742311;
2018-04-25;11.692727;
2018-04-26;11.642371;
2018-04-27;11.5913105;
2018-04-28;11.539613;
2018-04-29;11.487343;
2018-04-30;11.434567;
2018-05-01;11.381352;
2018-05-02;11.327764;
2018-05-03;11.273863;
2018-05-04;11.219716;
2018-05-05;11.165384;
2018-05-06;11.11093;
2018-05-07;11.056415;
2018-05-08;11.001896;
2018-05-09;10.947435;
2018-05-10;10.893089;
2018-05-11;10.838916;
2018-05-12;10.784971;
2018-05-13;10.731311;
2018-05-14;10.677988;
2018-05-15;10.625058;
2018-05-16;10.572574;
2018-05-17;10.520585;
2018-05-18;10.469144;
2018-05-19;10.418299;
2018-05-20;10.368099;
2018-05-21;10.31859;
2018-05-22;10.269819;
2018-05-23;10.221829;
2018-05-24;10.174662;
2018-05-25;10.128358;
2018-05-26;10.082955;
2018-05-27;10.038491;
2018-05-28;9.995;
2018-05-29;9.952512;
2018-05-30;9.911059;
2018-05-31;9.870669;
2018-06-01;9.8313675;
2018-06-02;9.793178;
2018-06-03;9.756119;
2018-06-04;9.720212;
2018-06-05;9.6854725;
2018-06-06;9.651914;
2018-06-07;9.619548;
2018-06-08;9.588385;
2018-06-09;9.558432;
2018-06-10;9.529695;
2018-06-11;9.502175;
2018-06-12;9.475876;
2018-06-13;9.450795;
2018-06-14;9.42693;
2018-06-15;9.404277;
2018-06-16;9.38283;
2018-06-17;9.362578;
2018-06-18;9.343514;
2018-06-19;9.325626;
2018-06-20;9.3089;
2018-06-21;9.293322;
2018-06-22;9.278874;
2018-06-23;9.265541;
2018-06-24;9.253304;
2018-06-25;9.242141;
2018-06-26;9.232032;
2018-06-27;9.222958;
2018-06-28;9.214892;
2018-06-29;9.207816;
2018-06-30;9.201704;
2018-07-01;9.196532;
2018-07-02;9.192278;
2018-07-03;9.188915;
2018-07-04;9.186421;
2018-07-05;9.184772;
2018-07-06;9.183941;
2018-07-07;9.183905;
2018-07-08;9.184638;
2018-07-09;9.186116;
2018-07-10;9.1883135;
2018-07-11;9.191204;
2018-07-12;9.194761;
2018-07-13;9.198958;
2018-07-14;9.203768;
2018-07-15;9.209162;
2018-07-16;9.215112;
2018-07-17;9.221587;
2018-07-18;9.228559;
2018-07-19;9.235995;
2018-07-20;9.243866;
2018-07-21;9.252139;
2018-07-22;9.260781;
2018-07-23;9.269759;
2018-07-24;9.279041;
2018-07-25;9.288592;
2018-07-26;9.298378;
2018-07-27;9.308364;
2018-07-28;9.318516;
2018-07-29;9.328797;
2018-07-30;9.339173;
